Question,Answer,Correct,Title
In what manner do network operations run?,"Single-threaded

Asynchronous

Distributed

Synchronized",Asynchronous,"Practice Quiz

Practice Quiz
.
 • 14 min
.
 • 
7 total points available.
7 total points"
You write a callback function to run for which of the following events?,"The network operation completes.

The network operation commences.

The application makes a call to http.request.

The Node.js framework receives a response message from the remote server",The network operation completes.,"Practice Quiz

Practice Quiz
.
 • 14 min
.
 • 
7 total points available.
7 total points"
Where in the callback function does a Node.js generally pass an error object?,"The http.request( ) call

The HTTP response message

The second parameter

The first parameter",The first parameter,"Practice Quiz

Practice Quiz
.
 • 14 min
.
 • 
7 total points available.
7 total points"
What do you use response.end for? ,"To log the error from a callback function

To end the request and send a response to the client

To define the error message from a callback function

To print the result from the function call",To end the request and send a response to the client,"Practice Quiz

Practice Quiz
.
 • 14 min
.
 • 
7 total points available.
7 total points"
Which of the following can be helpful to mitigate the issue of needing nested callbacks in order to make something happen sequentially?,"Inversion of control

async/await 

Use the setTimeout() method

HTTP method calls",async/await ,"Practice Quiz

Practice Quiz
.
 • 14 min
.
 • 
7 total points available.
7 total points"
What do you use to convert a JavaScript object to a string?,"Method JSON.parsestring()

Method JSON.stringify()

Method JSON.parse() 

Method JSON.convert()",Method JSON.stringify(),"Practice Quiz

Practice Quiz
.
 • 14 min
.
 • 
7 total points available.
7 total points"
A promise is defined as an object returned by an asynchronous method that has three states. Which of the following is one of the states?,"Resolved 

Waiting

Acknowledged

Closed",Resolved ,"Practice Quiz

Practice Quiz
.
 • 14 min
.
 • 
7 total points available.
7 total points"
Cloud Native Computing Foundation (CNCF) defines ‘serverless’ as the concept of building and running applications that do not require _______ management.,"backend

server

database

network",server,"Graded Quiz: Serverless Overview

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
Cloud provider is responsible for which of the following components in the Serverless model? Select three answers.,"Network

OS

Application

Storage","Network

OS

Storage","Graded Quiz: Serverless Overview

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
___________ is a Serverless computing constraint.,"Vendor lock-in

Idle time

Language independence

Scalability",Vendor lock-in,"Graded Quiz: Serverless Overview

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
Managing which one of the following is your responsibility in a Serverless computing model?,"Deployment

Hardware

Code

Operating System",Code,"Graded Quiz: Serverless Overview

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
Which one is the key characteristic of a function in FaaS model?,"Scale automatically and independently as required

Be stateful

Let you define your infrastructure

Keep running even when there are no requests",Scale automatically and independently as required,"Graded Quiz: Serverless Overview

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
A _________ is an independent unit of execution and deployment in the Serverless Framework.,"Function

Resource

Service

Event",Function,"Graded Quiz: Serverless Overview

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
What is the responsibility of the Front End in a Serverless Architecture?,"Provide scaling

Store data

Host static content and scripts

Host business logic",Host static content and scripts,"Graded Quiz: Serverless Overview

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
Which is an example of post-processing in the Serverless Reference Architecture?,"You could provide user registration and authentication

You could use messaging to notify multiple subscribers

You could apply artificial intelligence or image recognition to upload images

You enable access to backend",You could apply artificial intelligence or image recognition to upload images,"Graded Quiz: Serverless Overview

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
Which is the key characteristic of IBM Cloud Functions?,"No debugging capabilities

Limited integration options

No disaster recovery

Cost-Effective and Highly Available",Cost-Effective and Highly Available,"Graded Quiz: Serverless Overview

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
The Knative platform is offered by which service provider?,"Offered by Google

Offered by Microsoft Azure

Open-source option for Serverless

Offered by Amazon AWS",Open-source option for Serverless,"Graded Quiz: Serverless Overview

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
Authentication is a process that does what?,"Creates user credentials

Checks users’ access permissions 

Validates user identity

Groups users based on permissions",Validates user identity,"Practice Quiz: Consolidate and Deploy Your Django App

Practice Quiz
.
 • 8 min
.
 • 
4 total points available.
4 total points"
Bootstrap is a free web front-end framework that helps develop web apps. What does it provide Django?,"HTML and CSS templates

Server interfaces 

Databases 

Code examples",HTML and CSS templates,"Practice Quiz: Consolidate and Deploy Your Django App

Practice Quiz
.
 • 8 min
.
 • 
4 total points available.
4 total points"
What does Django use name spacing for when you add static files to an app?,"Sorts static files

Tracks static files in each app

Uniquely refers to static files that use the same name, across multiple apps

Limits the number of static files in an app","Uniquely refers to static files that use the same name, across multiple apps","Practice Quiz: Consolidate and Deploy Your Django App

Practice Quiz
.
 • 8 min
.
 • 
4 total points available.
4 total points"
"When Django developers run a runserver command line, what does it start?","Minimal development web server 

File server

Barebones backend server 

Storage server",Minimal development web server ,"Practice Quiz: Consolidate and Deploy Your Django App

Practice Quiz
.
 • 8 min
.
 • 
4 total points available.
4 total points"
Which phase of the Twelve-Factor Methodology contains Port binding?,"Configure

Code

Deploy

Operate",Deploy,"Graded Quiz: Introduction to Microservices

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What makes an application concurrent?,"It should have a minimal process start time

It should contain the same backend services across environments

It should store config in environment variables

It should be stateless",It should be stateless,"Graded Quiz: Introduction to Microservices

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
"In a microservice architecture, you should","Use a different technology stack for each service

Create interdependency among services

Scale all services together

Deploy all services together",Use a different technology stack for each service,"Graded Quiz: Introduction to Microservices

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
"Select the correct answer that completes this sentence: 

Monolith application has __________ components. ","Scalable

Interconnected

Independent

Reusable",Interconnected,"Graded Quiz: Introduction to Microservices

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
Which component of services design in an SOA architecture defines how the service provider and service consumer should interact?,"Implementation

 Interface

Contract

Own storage",Contract,"Graded Quiz: Introduction to Microservices

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What is the purpose of Backend For Frontend?,"Refactoring in stages

Service discovery

Loading one interface that never reloads

Customized user experiences",Customized user experiences,"Graded Quiz: Introduction to Microservices

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What is the purpose of the Strangler pattern?,"Supports refactoring in stages

Simplifies the front-end experience

Combine functional domains

Helps with third-party API integrations",Supports refactoring in stages,"Graded Quiz: Introduction to Microservices

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
Larger services should be broken into smaller services when:,"Common data model becomes overly complex

Automation is required

Functional reusability is required

Refactoring is required",Common data model becomes overly complex,"Graded Quiz: Introduction to Microservices

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What is the requirement of Microservices?,"Manual deployment process

Independent storage

Its own implementation of auxiliary services like loggings, security, throttling, and so on

Coarse-grained functionality",Independent storage,"Graded Quiz: Introduction to Microservices

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What is the requirement of a development and production environment?,"Different dependencies

Different source control

Similar backing services across the environments.

Embedded access details in code",Similar backing services across the environments.,"Graded Quiz: Introduction to Microservices

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
Which view was the original implemented view in Django?,"Feature-based view

Function-based view

Class-based view

Expression-based view",Function-based view,"Practice Quiz: Class-based and Generic Views

Practice Quiz
.
 • 2 min
.
 • 
1 total point available.
1 total point"
Which HTTP method and endpoint should be used to get a resource from a REST endpoint?,"GET /products?productId=145

GET /products/productId/145

GET /products/145/a4-notebook

GET /products/145",GET /products/145,"Practice Quiz: Web API Essentials - REST API and GraphQL

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which microservice identifies the users on the platform?,"Product information

Authentication service

Inventory service

Order service",Authentication service,"Practice Quiz: Web API Essentials - REST API and GraphQL

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
What does an OpenAPI specification define? ,"Anonymous access for all operations 

Only input parameters of your API

Supported operations by your API

Documentation standard ",Supported operations by your API,"Practice Quiz: Web API Essentials - REST API and GraphQL

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
What is a key feature of Postman?,"It is a tool to test APIs 

It only supports the GET request 

It only shows output in JSON

It is an online-only tool",It is a tool to test APIs ,"Practice Quiz: Web API Essentials - REST API and GraphQL

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
What is the SciPy library in Python used for? ,"Artificial intelligence

Scientific and numeric computing 

Machine learning

Web development",Scientific and numeric computing ,"Practice Quiz: Web API Essentials - REST API and GraphQL

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which of the following is a challenge of deploying microservices?,"Need to create publicly accessible entry points/URLs for your microservices

Require you to connect two microservices via REST APIs

Require dynamic scaling of your microservice instances

Require building and testing of your microservices",Require dynamic scaling of your microservice instances,"Practice Quiz: Create and Deploy Microservices

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
